How Congress is Handling Its Job,Strongly Approve,56,43,1
How Congress is Handling Its Job,Somewhat Approve,53,46,1
How Congress is Handling Its Job,Somewhat Disapprove,42,56,2
How Congress is Handling Its Job,Strongly Disapprove,48,50,2
How Congress is Handling Its Job,Approve,53,46,1
How Congress is Handling Its Job,Disapprove,45,52,3
Opinion of Obama Administration,Enthusiastic,93,5,2
Opinion of Obama Administration,Satisfied,84,15,1
Opinion of Obama Administration,Dissatisfied,29,68,3
Opinion of Obama Administration,Angry,5,93,2
Opinion of Obama Administration,Satisfied/Enthusiastic,86,12,2
Opinion of Obama Administration,Angry/Dissatisfied,18,79,3
Opinion of GOP Leaders in Congress,Enthusiastic,12,86,2
Opinion of GOP Leaders in Congress,Satisfied,17,81,2
Opinion of GOP Leaders in Congress,Dissatisfied,53,45,2
Opinion of GOP Leaders in Congress,Angry,84,13,3
Opinion of GOP Leaders in Congress,Satisfied/Enthusiastic,16,82,2
Opinion of GOP Leaders in Congress,Angry/Dissatisfied,65,33,2
Opinion of Democratic Party,Favorable,90,8,2
Opinion of Democratic Party,Unfavorable,12,86,2
Opinion of Republican Party,Favorable,10,88,2
Opinion of Republican Party,Unfavorable,74,24,2
Opinion of Tea Party,Strongly Support,9,89,2
Opinion of Tea Party,Somewhat Support,16,81,3
Opinion of Tea Party,Neutral,41,57,2
Opinion of Tea Party,Somewhat Oppose,58,40,2
Opinion of Tea Party,Strongly Oppose,87,11,2
Opinion of Tea Party,Support,13,85,2
Opinion of Tea Party,Neutral,41,57,2
Opinion of Tea Party,Oppose,79,19,2
Most Important Issue Facing Country Today,Foreign Policy,42,56,2
Most Important Issue Facing Country Today,Health Care,59,39,2
Most Important Issue Facing Country Today,Economy,48,50,2
Most Important Issue Facing Country Today,Illegal Immigration,24,74,2
2010 Federal Health Care Law...,Did Not Go Not Far Enough,78,19,3
2010 Federal Health Care Law...,Was About Right,80,19,1
2010 Federal Health Care Law...,Went Too Far,14,84,2
U.S. Military Action Against ISIS Forces,Approve,49,49,2
U.S. Military Action Against ISIS Forces,Disapprove,41,56,3
Should Same-Sex Marriages Be Legal in Your State?,Yes,67,31,2
Should Same-Sex Marriages Be Legal in Your State?,No,27,72,1
Legalize Marijuana in Your State?,Favor,60,38,2
Legalize Marijuana in Your State?,Oppose,31,67,2
Most Illegal Immigrants Working in U.S. Should Be:,Offered Legal Status,64,35,1
Most Illegal Immigrants Working in U.S. Should Be:,Deported,23,75,2
Abortion Should Be...,Always Legal,74,24,2
Abortion Should Be...,Mostly Legal,57,41,2
Abortion Should Be...,Mostly Illegal,23,75,2
Abortion Should Be...,Always Illegal,28,71,1
Abortion Should Be...,Legal,65,33,2
Abortion Should Be...,Illegal,25,73,2
Worried About Major Terrorist Attack in U.S.?,Very Worried,32,66,2
Worried About Major Terrorist Attack in U.S.?,Somewhat Worried,44,55,1
Worried About Major Terrorist Attack in U.S.?,Not Too Worried,67,31,2
Worried About Major Terrorist Attack in U.S.?,Not at All Worried,74,23,3
Worried About Major Terrorist Attack in U.S.?,Yes,39,59,2
Worried About Major Terrorist Attack in U.S.?,No,68,29,3
Race Relations in U.S. Have...,Gotten Better,54,44,2
Race Relations in U.S. Have...,Stayed the Same,53,46,1
Race Relations in U.S. Have...,Gotten Worse,36,62,2
Federal Government Response to Ebola,Approve,68,30,2
Federal Government Response to Ebola,Disapprove,26,72,2
Is Global Warming a Serious Problem?,Yes,70,29,1
Is Global Warming a Serious Problem?,No,14,84,2
Vote by Marital Status,Married,40,58,2
Vote by Marital Status,Unmarried,55,42,3
Vote by Gender and Marital Status,Married Men,37,61,2
Vote by Gender and Marital Status,Married Women,44,54,2
Vote by Gender and Marital Status,Unmarried Men,49,48,3
Vote by Gender and Marital Status,Unmarried Women,60,38,2
Any Children Under 18 Living in Your Home?,Yes,46,52,2
Any Children Under 18 Living in Your Home?,No,47,51,2
Do You Have Children Under 18?,Fathers,41,57,2
Do You Have Children Under 18?,Mothers,50,48,2
Do You Have Children Under 18?,Men With No Children,43,55,2
Do You Have Children Under 18?,Women With No Children,51,47,2
Vote by Marital Status and Children,Married Voters With Kids,40,58,2
Vote by Marital Status and Children,All Other Voters,49,49,2
Ever Served in the U.S. Military?,Yes,39,59,2
Ever Served in the U.S. Military?,No,49,49,2
Is Anyone in Household a Union Member?,Yes,60,38,2
Is Anyone in Household a Union Member?,No,44,54,2
Do You Work Full-Time For Pay?,Yes,44,54,2
Do You Work Full-Time For Pay?,No,48,50,2
Would Hillary Clinton Make a Good President?,Yes,83,15,2
Would Hillary Clinton Make a Good President?,No,14,83,3
Would Jeb Bush Make a Good President?,Yes,19,79,2
Would Jeb Bush Make a Good President?,No,61,37,2
Would Chris Christie Make a Good President?,Yes,29,69,2
Would Chris Christie Make a Good President?,No,53,45,2
Would Rand Paul Make a Good President?,Yes,20,78,2
Would Rand Paul Make a Good President?,No,59,39,2
Would Rick Perry Make a Good President?,Yes,15,84,1
Would Rick Perry Make a Good President?,No,59,38,3
More Likely to Vote For in 2016 Pres. Race:,Hillary Clinton,91,8,1
More Likely to Vote For in 2016 Pres. Race:,The Republican Candidate,5,94,1
More Likely to Vote For in 2016 Pres. Race:,It Depends,54,42,4
Followed This Year's Political Campaigns...,Extremely Closely,38,60,2
Followed This Year's Political Campaigns...,Very Closely,44,54,2
Followed This Year's Political Campaigns...,Somewhat Closely,48,50,2
Followed This Year's Political Campaigns...,Not Too Closely,54,43,3
Followed This Year's Political Campaigns...,Closely,42,56,2
Followed This Year's Political Campaigns...,Not Closely,49,48,3
"Are You Gay, Lesbian or Bisexual?",Yes,75,24,1
"Are You Gay, Lesbian or Bisexual?",No,45,53,2
How Closely Have You Followed News About Ebola?,Extremely Closely,45,53,2
How Closely Have You Followed News About Ebola?,Very Closely,46,53,1
How Closely Have You Followed News About Ebola?,Somewhat Closely,45,52,3
How Closely Have You Followed News About Ebola?,Not Too Closely,51,46,3
How Closely Have You Followed News About Ebola?,Extremely/Very Closely,45,53,2
How Closely Have You Followed News About Ebola?,Somewhat/Not Too Closely,46,51,3
Vote by Size of Place,Urban,56,42,2
Vote by Size of Place,Suburban,43,55,2
Vote by Size of Place,Rural,38,59,3
Vote By Region,East,55,43,2
Vote By Region,Midwest,45,53,2
Vote By Region,South,38,59,3
Vote By Region,West,50,48,2
