Age,18-44,56,42,0
Age,45 or older,47,52,0
Education,College graduate,53,46,0
Education,No college degree,49,50,0
Education by race,"White voters, college degree",49,50,0
Education by race,"White voters, no degree",33,66,0
Education by race,"Voters of color, college degree",66,34,0
Education by race,"Voters of color, no degree",73,26,0
Is this the first year you voted?,Yes,66,34,0
Is this the first year you voted?,No,49,51,0
View of Joe Biden:,Favorable,93,7,0
View of Joe Biden:,Unfavorable,5,95,0
Importance of recent rise in coronavirus cases to presidential vote,The most important factor,60,39,0
Importance of recent rise in coronavirus cases to presidential vote,An important factor,47,52,0
Importance of recent rise in coronavirus cases to presidential vote,A minor factor,14,86,0
Importance of recent rise in coronavirus cases to presidential vote,Not a factor at all,9,90,0
Have any children under 18?,Yes,52,48,0
Have any children under 18?,No,51,47,0
Importance of recent rise in coronavirus cases to presidential vote,Important,52,47,0
Importance of recent rise in coronavirus cases to presidential vote,Not important,11,88,0
Importance of recent rise in coronavirus cases to presidential vote,A factor,43,56,0
Importance of recent rise in coronavirus cases to presidential vote,Not a factor,9,90,0
Union household?,Yes,60,40,0
Union household?,No,49,51,0
Is climate change a serious problem?,Yes,70,29,0
Is climate change a serious problem?,No,13,83,0
Race,White voters,41,59,0
Race,Voters of color,71,28,0
View of federal government,Enthusiastic,18,82,0
View of federal government,Satisfied,26,73,0
View of federal government,Dissatisfied,68,31,0
View of federal government,Angry,78,22,0
View of federal government,Enthusiastic/Satisfied,24,76,0
View of federal government,Dissatisfied/Angry,72,27,0
"Gay, lesbian, bisexual or transgender?",Yes,66,31,0
"Gay, lesbian, bisexual or transgender?",No,51,48,0
View of Donald Trump:,Favorable,5,95,0
View of Donald Trump:,Unfavorable,92,7,0
"In vote for president, Supreme Court appointments were:",The most important factor,48,50,0
"In vote for president, Supreme Court appointments were:",An important factor,53,44,0
"In vote for president, Supreme Court appointments were:",A minor factor,48,49,0
"In vote for president, Supreme Court appointments were:",Not a factor at all,50,49,0
View of Mike Pence:,Favorable,10,90,0
View of Mike Pence:,Unfavorable,89,10,0
"In vote for president, Supreme Court appointments were:",An important factor,52,46,0
"In vote for president, Supreme Court appointments were:",Not an important factor,49,49,0
Education by Gender Among White Voters,White college graduate women,53,46,0
Education by Gender Among White Voters,White women no degree,37,62,0
Education by Gender Among White Voters,White college graduate men,46,54,0
Education by Gender Among White Voters,White men no degree,29,70,0
Education by Gender Among White Voters,Voters of color,71,28,0
Opinion of Trump as president,Strongly approve,4,96,0
Opinion of Trump as president,Somewhat approve,25,74,0
Opinion of Trump as president,Somewhat disapprove,83,16,0
Opinion of Trump as president,Strongly disapprove,96,4,0
Opinion of Trump as president,Approve,9,90,0
Opinion of Trump as president,Disapprove,93,6,0
Education,Never attended college,46,52,0
Education,Some college,52,47,0
Education,Associate's degree,49,50,0
Education,Bachelor's degree,50,50,0
Education,Advanced degree,60,40,0
2016 presidential vote?,Clinton,88,12,0
2016 presidential vote?,Trump,8,91,0
2016 presidential vote?,Someone else,65,31,0
2016 presidential vote?,Did not vote,64,35,0
Income,"Less than $30,000",54,46,0
Income,"$30,000-$49,999",56,44,0
Income,"$50,000-$99,999",57,42,0
Income,"$100,000-$199,999",40,59,0
Income,"$200,000 or more",53,47,0
Most important issue to your vote?,Racial inequality,93,7,0
Most important issue to your vote?,Coronavirus,81,19,0
Most important issue to your vote?,The economy,17,83,0
Most important issue to your vote?,Crime and safety,27,72,0
Most important issue to your vote?,Health care policy,62,36,0
Which candidate quality mattered most?,Can unite the country,73,27,0
Which candidate quality mattered most?,Is a strong leader,29,71,0
Which candidate quality mattered most?,Cares about people like me,49,50,0
Which candidate quality mattered most?,Has good judgment,69,30,0
U.S. efforts to contain coronavirus are going:,Very well,14,85,0
U.S. efforts to contain coronavirus are going:,Somewhat well,21,79,0
U.S. efforts to contain coronavirus are going:,Somewhat badly,70,29,0
U.S. efforts to contain coronavirus are going:,Very badly,94,6,0
Voting in your state is:,Very easy,48,51,0
Voting in your state is:,Somewhat easy,58,42,0
Voting in your state is:,Somewhat difficult,51,48,0
Voting in your state is:,Very difficult,-1,-1,0
Which is more important to do now?,Contain coronavirus,80,20,0
Which is more important to do now?,Rebuild the economy,22,78,0
Racism in the U.S. is:,The most important problem,85,15,0
Racism in the U.S. is:,An important problem,61,38,0
Racism in the U.S. is:,A minor problem,18,81,0
Racism in the U.S. is:,Not a problem at all,9,90,0
"On Obamacare, should the Supreme Court:",Keep it as is,80,19,0
"On Obamacare, should the Supreme Court:",Overturn it,22,78,0
Has the coronavirus pandemic caused you:,Severe financial hardship,70,29,0
Has the coronavirus pandemic caused you:,Moderate financial hardship,59,41,0
Has the coronavirus pandemic caused you:,No financial hardship at all,37,62,0
View of Black Lives Matter:,Favorable,78,21,0
View of Black Lives Matter:,Unfavorable,14,86,0
Favorable opinion of:,Biden and Trump,42,57,0
Favorable opinion of:,Only Biden,96,4,0
Favorable opinion of:,Only Trump,2,98,0
Favorable opinion of:,Neither of them,40,58,0
Is wearing a face mask in public more of a:,Personal choice,27,73,0
Is wearing a face mask in public more of a:,Public health responsibility,63,37,0
Does the country's criminal justice system:,Treat all people fairly,15,85,0
Does the country's criminal justice system:,Treat Black people unfairly,81,18,0
View of Kamala Harris:,Favorable,89,10,0
View of Kamala Harris:,Unfavorable,11,88,0
Racism in the U.S. is:,An important problem,67,32,0
Racism in the U.S. is:,Not an important problem,15,84,0
Has the coronavirus pandemic caused you:,Financial hardship,62,38,0
Has the coronavirus pandemic caused you:,No financial hardship,37,62,0
U.S. efforts to contain the coronavirus are going:,Well,19,81,0
U.S. efforts to contain the coronavirus are going:,Badly,86,13,0
Voting in your state is:,Easy,51,49,0
Voting in your state is:,Difficult,53,45,0
Favorable opinion of:,Harris and Pence,51,48,0
Favorable opinion of:,Only Harris,94,5,0
Favorable opinion of:,Only Pence,4,96,0
Favorable opinion of:,Neither of them,59,39,0
